row_index,relative_path,category,corrected_garment_id,corrected_fold_id,annotation_present,annotation_box_count,annotation_overlaps_or_touches_garment,garment_only_field_source,selection_cohort,localization_source,reviewer_status,clean_image_relative_path,clean_png_sha256,clean_pixel_sha256,source_sha256
2060,Tunic/6_1.tif,Tunic,Tunic__G06,2,True,1,False,frozen_experiment08_preprocessing_v4,mandatory,human_reviewed,human_reviewed,images/2060.png,e708763c74236e6214f180367669234490fedd8342f7090d99bc0fce9a5b5d0b,149e1f76dbff3c0963a268cc84ae477dba056a081f2fed8124b206b0187c319f,dd6c3cadea0b09b2a1104609955448350b7df07e1a03cc2690b268aa0bcfdef8
2061,Tunic/6_10.tif,Tunic,Tunic__G06,2,False,0,False,frozen_experiment08_preprocessing_v4,quality_control,human_reviewed,human_reviewed,images/2061.png,430d36245e619cae79d5fd7304f829a416829cf3ae5b162f4c84c1fbae3d36a5,305e581d3560740f4f8536fdeb1d0ca4ddb8d5d86202acd5df3d0d45dbe45570,8ee6e5b99fe0fd949a01c4ec764e2896898e7662a9e5ecbc8a399ab86ffe0c0e
2062,Tunic/6_2.tif,Tunic,Tunic__G06,2,True,1,False,frozen_experiment08_preprocessing_v4,mandatory,human_reviewed,human_reviewed,images/2062.png,2cab777a9af83b1a52ffbb9a1511a4c35811f447e74f26130543da18a2000d03,2e84d373d63f58cf1d196cf932a99170cefb784ba722f7e3a6af2d2e5bdbf091,063c48e7d105aaf57c3db3f0663ece93f7b0d0576938f5a72e0da06129090350
2063,Tunic/6_3.tif,Tunic,Tunic__G06,2,True,1,False,frozen_experiment08_preprocessing_v4,mandatory,human_reviewed,human_reviewed,images/2063.png,3dcbbc1e8c04957083c293db1844b007df08b6d713fcf931b202c9fdb1fdce33,7591f72bac4e9ad58f296aa82acc463288da833d457f6768dfc4c96c786caa00,8ff74b4aca11d2451ed8311bd75f27a7f95faa50cf8aef0a6806fcc266a4e639
2064,Tunic/6_4.tif,Tunic,Tunic__G06,2,False,0,False,frozen_experiment08_preprocessing_v4,quality_control,human_reviewed,human_reviewed,images/2064.png,8098e877b7b90ce2228f218782444687e0b8eef9126fdef892da7a38ffe950d2,33a6d6212d513d3ef1c8ed58f354f50753de4ff234368a1d8485c70262951ab8,fc0cee1f6ebf61a4fcb41378de10f5d727f965306c0d6860a7db1bd508582889
2065,Tunic/6_5.tif,Tunic,Tunic__G06,2,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/2065.png,b9e99e182fcba9229fa3164bc3ff68f9c65c1a7f2583288bd48aabde7568d723,c2d9f2ad5ba4765f75770062ae7885d1d27edc058aa276f6e1bd094bb17665ce,fd826ac3a4378cc9d192f8623437f5c3c16d889549d33c7da7fd57f7350eb680
2066,Tunic/6_6.tif,Tunic,Tunic__G06,2,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/2066.png,46b306a5b87eabe0ddad89ce4cf60d09570b578a711515caa7618bd98b6f7f13,5342755d8283b45a9571e081cf76dcf06c27f58e2c90e8df9808b74d4a50d062,ba98a0b446515a7af7420058f9633b41798188213fda8dde9c9b65f880a70747
2067,Tunic/6_7.tif,Tunic,Tunic__G06,2,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/2067.png,fb6ddd1614b3aaaaa0b99eb067560047496ce1ef819b39d27a3aa09f1565b49e,ff3fafbb51d5092c4786c8fc1c672da35d51e0b44ce134f4b3c68c5e801077f5,d5ffdd6f8e1fc79b212773b2390d1db7f4e710a0f4614ed818c6dba4e8a7adfb
2068,Tunic/6_8.tif,Tunic,Tunic__G06,2,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/2068.png,72bae016cade9911d7b6b502b8f34fa4b6e57a9c1ac993f64efd3ed3b3efcbf1,373b95b25b469451e717eccbbf68ce0bca2a7599ff25fd425bbaf6433086189a,875851e73eac965849034108ed36cdbd2853bf467d28ba047300dd174b6d7e64
2069,Tunic/6_9.tif,Tunic,Tunic__G06,2,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/2069.png,f946f255c4da532d3e4ef969d331f1fd292b40ac5640167c5d5ec9d1aa1c6345,74aa88cdbaf8068d9ee1e263d6629ab2a5f70d39117fc58df88c65c9cb286478,0ab2abddd4fa54d956a38423bfcc686df355c142eec360825886ada10b9929fa
2070,Tunic/7_1.tif,Tunic,Tunic__G07,3,True,1,False,frozen_experiment08_preprocessing_v4,mandatory,human_reviewed,human_reviewed,images/2070.png,73ed9973050ef7db0e42dcce294986b60332f38af46bb867014ae8fa4b5dad96,ed13dbff9180a550c32b5e3d4d3764843556618e6945c910c098b26bf4ca0511,a3c20417a887453a6d0e7fab6681ec76587ba0177f6258b94491231cd8425643
2071,Tunic/7_10.tif,Tunic,Tunic__G07,3,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/2071.png,8d0338aede51f2e898d542e95d9432f1bfce4f9be3579f01a7604d14d31a2d30,f7b4fc987892522f824c65b817019c3f11c7294397124e4510594cd4d231fc35,29a2ed7b67be5724cd13770fe1a426b0765417e6dfedb1384de8c3843dc49b6c
2072,Tunic/7_2.tif,Tunic,Tunic__G07,3,True,1,False,frozen_experiment08_preprocessing_v4,mandatory,human_reviewed,human_reviewed,images/2072.png,f64f3b6247241e3c28e6e1a117ddc135df301e560a1d31f1fd6d87b5276d9dcf,715be091313e4752adec7c65422d096b2efe562669d5874f6193350911c3d7a2,2ce3b88ef593d4b026dfc6967034297bc2e692d9f25852ddc6812772119af392
2073,Tunic/7_3.tif,Tunic,Tunic__G07,3,True,1,False,frozen_experiment08_preprocessing_v4,mandatory,human_reviewed,human_reviewed,images/2073.png,ef1b67d34cf7bf74f0bc3ec040c8515628ff779fa1cfb07f0604350bb8c74741,baffa6f9a95ae9fbea3dd30183fc66c817fa2af59a0937d9060a3204e85c8a87,572447013ce9ab3b2f6774196b522ea9c1e931c768cb239908a4c5b92b4d0c65
2074,Tunic/7_4.tif,Tunic,Tunic__G07,3,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/2074.png,7a1ee4eefa492444cf5757e5b0af2f010978fe09ba2b6dd2e82739cfaad1da7f,a79667586f17119b16fab9c9b4c8e72ce516775186f7b45df6845b507ac136ca,77778d04627849b32ddf5ecf1a51866e48458950ce6c9fd8104a86126d907cfb
2075,Tunic/7_5.tif,Tunic,Tunic__G07,3,False,0,False,frozen_experiment08_preprocessing_v4,quality_control,human_reviewed,human_reviewed,images/2075.png,d516349603a72126b1884cf20780d400659aa32722727db2ca05ef8ab8314f6c,fcf95ab0ab8537ef7dc228714786335c365c0087588fa48cb82fd0a4a3ce1bba,672cc90159a11f1adbb13346c925d9131e919b48211525bbcee792918657a732
2076,Tunic/7_6.tif,Tunic,Tunic__G07,3,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/2076.png,8bfb3e1de8e3821cb506107a044decf13b83804aac9f10077995e98a5c6f240c,73de0ed49a5f661d18217b2d19823dd2f49acf3e38660be7f44b8221ee045c49,a822b6f8fce5590256e3aa44a0f2c03c9a1f206536fc99c6b17ff2765a8b1247
2077,Tunic/7_7.tif,Tunic,Tunic__G07,3,False,0,False,frozen_experiment08_preprocessing_v4,quality_control,human_reviewed,human_reviewed,images/2077.png,8e025a586c3ecafb714d46f9dcddcd9d46340837e766747966db8839ae103da5,a997e51ae67ad4cd2c848d4fa8ad7ce034c5f42a8471cf243206b66962daa7b4,396ea5c702b60b37fa7e48d82df174f8a029bd3a972dca18e9b0b8b5a75bd484
2078,Tunic/7_8.tif,Tunic,Tunic__G07,3,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/2078.png,be11a57ff5b3a615867bbd50400fca3612f4afd69dda50293de0e5fd91ff8e6d,70e9a9a0df41a11d03ba487257f66e9d493941a2406971f5ff5deeef3a05fe7a,d350a4e5242f5f1a35cac98d4ec569ef9aef8160457a1fbfffdb409929a74bee
2079,Tunic/7_9.tif,Tunic,Tunic__G07,3,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/2079.png,416c71f8fc99fd5e69055d402f1a98b32334273530e018e2f8a2881667578c6c,a8c1bc69d60a17d61ecc6c6432044d9ee8fdb57a62f463a2537bc99cd4c36dc6,8aa87e3abb8cbb228352affa8b65a5d2826ce1a7f70d0119a7089ad25b62dd7b
2080,Tunic/8_1.tif,Tunic,Tunic__G08,3,True,1,False,frozen_experiment08_preprocessing_v4,mandatory,human_reviewed,human_reviewed,images/2080.png,4ff345cccb7e038c9b5cc9b1b1174f511fa36f81c199e5f0abbd9ae1072b148a,cf51c8c40be043a115a00ae8fdc15aa90d0b018686d4ab81b58fee511fdaddd0,9a4a0adb6b7650b9fa4574199bf97da5fe41cc48e14aee4c0c8773e44308554a
2081,Tunic/8_10.tif,Tunic,Tunic__G08,3,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/2081.png,09d88339d72cb8d5853d796295fea1ee71f6863689679a0cd45f03ac0d03b37f,b64723e5a90e06bf0a598dd44838a586eda2675b67887de704e214e2b84e61a5,71116c651683318ed00032474dd12a2f18caadd80f8fe371f4c502b576952d84
2082,Tunic/8_2.tif,Tunic,Tunic__G08,3,True,1,False,frozen_experiment08_preprocessing_v4,mandatory,human_reviewed,human_reviewed,images/2082.png,8cf933cceeefa8dae7f0becac8e0446f47280ec26373b5a671b934355d60e27f,1e16b3ae255a63a4fcda7d24897cb6f3f9e09b9c7b16846f1302280fcf69e0eb,9925df1d4981e4d9d2a5c0535b9a7a41a135b64318d84061413e6c0c6cb2e9fb
2083,Tunic/8_3.tif,Tunic,Tunic__G08,3,True,1,False,frozen_experiment08_preprocessing_v4,mandatory,human_reviewed,human_reviewed,images/2083.png,4392efb98b96b8b7a09db9bdfa018246dbfcf124c4f4bb2498ead2afc7c99c75,3487b8f40e130ebdb9eab8185984ddc10cd9db7e4eab72de22f71e161424343a,e34c2d2725c3737448291aaa59f6894622d6b96cdbed5b151a6a29f9d6f004f5
2084,Tunic/8_4.tif,Tunic,Tunic__G08,3,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/2084.png,b4bd37bdf2c81cbaac23319752b7d3c2bc7abe90126437fea3085185d6cc48d0,e659fba2cd8666ba341216c53926293b981d5f2180cd96a18e92ba32a67aacfe,33b8f23b8b83d4090fe9df11c90f988cc842d49c3743a41331a1d69070d2620a
2085,Tunic/8_5.tif,Tunic,Tunic__G08,3,False,0,False,frozen_experiment08_preprocessing_v4,quality_control,human_reviewed,human_reviewed,images/2085.png,6f1ce95ee87420cfc6209ef4b3d51fadb5a1b6e30c6d475bbd3ab561d9135ff3,48cc98e7b0a66023aad34a39d1f9e7fd351ab4c46370e1faf33f8a2bfd6008f8,687ee999ec78fbb55cf3c9886c1c1c57891106b36faa684f83745b94f04e16e9
2086,Tunic/8_6.tif,Tunic,Tunic__G08,3,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/2086.png,72894e620b7f8600f19b0d6a70690b91ff5fbebd04c0c7fb09580128e5ce46b4,2385733f77b84abbf31a98c9d6cd570a55d206c6bd719e272278b7f7f9eb06dd,b8c3f8c7bccdb50da452cc3d3089ce06ac5d145be550f78625dff853b877e529
2087,Tunic/8_7.tif,Tunic,Tunic__G08,3,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/2087.png,62cff2249fbe57fa5e313fc9bc820cd10860b45df0a67eae0214c6412d60dcf2,a90587a5231cb54857c32fc245fdf97c018aaf4b4a761448f966cfa770b21035,eeaf069aad298aac31fe173c7b160ea1df07992f5f18b2b4b69c714b470e7844
2088,Tunic/8_8.tif,Tunic,Tunic__G08,3,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/2088.png,41ac65f87722126ff331c7700537a3c2df9d84adf110bab7ac4edbf5988eb90f,774f38f10646979e1fb3b2c2fa1482f91286cdeed3b81b6feebc9c8b19e1b513,858846c8a255cb3614e65f995a44607fb6af5cb94ef1b870b564f7a1f45bdf31
2089,Tunic/8_9.tif,Tunic,Tunic__G08,3,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/2089.png,e1e3a3dfb343e71071abd7d7a89b1a91aa6965d44c92b4e5db0f66e7f9918bdc,b99287e9242c5e31a3543fbd605303dea515ed75a1f67b38cd2082b06de6819a,a6de0630b8598457470aa5724bb8fe39a8a2bd339e45f5a8a6db8d909cdbab90
2090,Tunic/9_1.tif,Tunic,Tunic__G09,4,True,1,False,frozen_experiment08_preprocessing_v4,mandatory,human_reviewed,human_reviewed,images/2090.png,dd31545533508ed057f9ffe6c012f3dccfd0b54c6765d3a525b4bacc585eeb36,ee543db2823bb4176ba21359094a3fc796df11a90c01382ad91cb0eea2edc395,6e50366a82153c3263cd061d5285fa3425852746e89a9989efd4f50d665c241b
2091,Tunic/9_10.tif,Tunic,Tunic__G09,4,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/2091.png,b1be492ed20c029848c7be62bee7da2e6e12e25993dfc07f95ae166eb7d24d54,8dd6644bac9f88ea479541656067c98cf30f64a3c8634602b91705cd4558b3bb,8eb37467984aee959015b04bdd35d9b59815f95368e6be28ccc2b711eba99f34
2092,Tunic/9_2.tif,Tunic,Tunic__G09,4,True,1,False,frozen_experiment08_preprocessing_v4,mandatory,human_reviewed,human_reviewed,images/2092.png,4bd4fbf1d739532b3b6638e449c7d56e1c1d432473c96de34fa7c98727636e90,6f2bb12dde0fb779f20d5cde3871473acfd9b92207d127b155e679e0a5f3e140,935a26647b6ee38a4879ed128060cd22ccceb18028de5dcba3933956fc0bebb1
2093,Tunic/9_3.tif,Tunic,Tunic__G09,4,True,1,False,frozen_experiment08_preprocessing_v4,mandatory,human_reviewed,human_reviewed,images/2093.png,4ba085cccf9fba467550edd393f839d03fe34980406144f98055c808e089a78f,7955396130c2b26fca3d8a2a896d7c24a43a67c94e8b2e40420d63e675ede1bf,385b2aca983a50db0a992f0b7d7ce24a9c7930dcfd3f5413235cfb86037f9af6
2094,Tunic/9_4.tif,Tunic,Tunic__G09,4,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/2094.png,1b162af280344d319ed4b3c800331ab3c2046e790bbf13bafdf3070850ca4a85,b0e21730b8933bc7553e42ffc66643f4134b08522343b626c3e5dda4de7ceb84,e7db12c994d8b6d0a526375607f838ae480a80291fc8cd758ac16815b18b03be
2095,Tunic/9_5.tif,Tunic,Tunic__G09,4,False,0,False,frozen_experiment08_preprocessing_v4,mandatory,human_reviewed,human_reviewed,images/2095.png,fc3e3d65a372361e2f775454274e27d216549d8e7b42d00f5dda7820ba99dd43,e7cf86eba0afe09b0490b8c1075b79c6b125f0d1a2a7943ae858ceaff7a2af93,824de411a5b016ada041e279b705fee547bc74ba46c131f3173f69c8b2dd79ca
2096,Tunic/9_6.tif,Tunic,Tunic__G09,4,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/2096.png,757165651d5f7bdf32b90aa304f43067430618152d3996038e2fda60e69bc4e9,0df4671aedb047e240bc3d662bab14fcbd4480c5db64fc14c3aa0d3536aef98d,00ac47bb3ea950652a3f88ea73763090300255a24d55fef0ab4c2ed9fe1d5274
2097,Tunic/9_7.tif,Tunic,Tunic__G09,4,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/2097.png,3caa99347d5b761c5384cc00e6d2a3a7b0d313e67566cdd977d128b885cb0dc3,7dc4f9f32aaa412df9bddaae0eb53177ebd2defed47c1acd46e5ba2306ad8cc9,ef1c4ecfae367e67f03538849febcd78b4971a67a5945191b5bfe35245664568
2098,Tunic/9_8.tif,Tunic,Tunic__G09,4,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/2098.png,2ee5ca5da4f8b71d88c40ecc92456f49e60505a87b6f86d17a42cf6c589fc9ef,5e3d95182e9fe96d3282f46fb5c37ba1c1c59bd2724ddc0ca4b73da4ecad155f,c423271551d75f97d9f3f96b1dab1762f363c6f0cf5360c2067c15710388516f
2099,Tunic/9_9.tif,Tunic,Tunic__G09,4,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/2099.png,6b810475514bb35136999010950a1be7d3e1d8167ff2eeab402109f212380630,8d246a12afa5910837607660ca3f9ca0042ee7193f91e8aee05a7e4108fd919c,efcb7227c9ad4e1f856fc4e7f9f348645c6c3d712cf3a11b18bbb7ba8697d833
2100,Vest/10_1.tif,Vest,Vest__G10,4,True,1,False,frozen_experiment08_preprocessing_v4,mandatory,human_reviewed,human_reviewed,images/2100.png,f58eb1410faf9502db13ae58047c53e06aa343562ad239e1f898be8dff193a9e,8236e48a5804126c39254b544bb294cc20188536816f01261c5c1c21d98d3dda,a1aa90eabfed0dd3a8ef17a4cd3327452a5b5f162e924a0ccbdf37b10449a661
2101,Vest/10_10.tif,Vest,Vest__G10,4,False,0,False,frozen_experiment08_preprocessing_v4,quality_control,human_reviewed,human_reviewed,images/2101.png,efad86f9ec2da2f8ac48400bd0d33b514e6ef261a624f319921642006c480870,d1d6f3d6a89ef1a281abb452041414d4f341103f2c9e58c13ca369228c83ded1,608db4f9679f2dd610d16767d13844628691a56353de56d09299a89d2e4696a6
2102,Vest/10_2.tif,Vest,Vest__G10,4,True,1,False,frozen_experiment08_preprocessing_v4,mandatory,human_reviewed,human_reviewed,images/2102.png,d82156ad70d778bf61832acd71d8c5e3a31ce80d04700d717431dc0185f0126a,f8d4378c4aaeeb95962274dbc7ffa782457e8d2ed1c19591a27037240510be89,360e6eeded00a4ba159ab392f29c0f92e0559f9f1e62a1b76a54ab9a11a8894a
2103,Vest/10_3.tif,Vest,Vest__G10,4,True,1,False,frozen_experiment08_preprocessing_v4,mandatory,human_reviewed,human_reviewed,images/2103.png,6a11bc14241092af33e13f2244466fcebc92a2e9cff5033cfcef7be171463c45,cb258294aa86260af0d2d0d77878ca790ad6b6d6d18226fec642f2b97dd871ae,96a74765dae3fc3fa8c104ca916e352f6a1123d3b601adbacb834c6ea7e76585
2104,Vest/10_4.tif,Vest,Vest__G10,4,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/2104.png,e6850714faa8d9e71ad9aeedc4392f3de9f596e5a3aeae5987eb07f5388154e4,a1047a91d3ce33837a90edf6896c2204020c8823bd6213537476910f2e66afbf,cae2fcca7c60b3fad68719ce52abe16842dd1326dafc429eb5edfe6a086a2894
2105,Vest/10_5.tif,Vest,Vest__G10,4,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/2105.png,722128257225d40489ab5a6046fda4299d6a7a0f39ddeadab5cf52a2390f3c23,11768d88e4bb73d8c74a50e74cc630a82461de1f93e301f1881efd8d912395c7,73e912644c27afb28e8ba72ef69f7348091109ac1aabb4e2b66dd4db82727546
2106,Vest/10_6.tif,Vest,Vest__G10,4,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/2106.png,84dff8d3fb677166783a2632670c26716206b4fc9049857806bd9c3e3c59173c,e7be456483ac645eb000d4e3ea4567758aaba6e4895e68bcab85d8444713e891,cff37e862516bfa5deac0044b20f0913391d3abd804b2d810eacf949445bc44f
2107,Vest/10_7.tif,Vest,Vest__G10,4,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/2107.png,8c1163ddf45426f58116c0d20bc92e70acc5b62c3d8e77d5c7eaa1990b50044a,3bbe3aff8b0ec7789dd48f6c7751bdf5249e70d18ee1a66262be72aee2860f17,abd8e51b77b9ff96bccace76907b45c4f564905a79fbdd38e81cf2e00a816d33
2108,Vest/10_8.tif,Vest,Vest__G10,4,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/2108.png,73d9ce7c681e73cd53ed23a7d2aa3138449b26d5c43cb16264624c8f032943c0,ef421bfc20db3c4f0e09d3bc490350e58f96b34d62c1783e303fc562767dfa4b,4b64204787fee997013ff3da682c495226784836c4026183f7b6b2319c3f0728
2109,Vest/10_9.tif,Vest,Vest__G10,4,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/2109.png,32cc70223cb84ea9be9d1f270a85712b84f3141f5b6018b31d5cdd72af678fa2,ba910d934930d1314b2b471b7388e89be2d4c855e063d9c6f9dd0f6cf1713e70,3b823c3bcdb4016c8793003e66c6c89e90cceacbea73c4769931e5fdd2391a92
2110,Vest/1_1.tif,Vest,Vest__G01,0,True,1,False,frozen_experiment08_preprocessing_v4,mandatory,human_reviewed,human_reviewed,images/2110.png,fd783fc9c099816d3428289d2b9580cd73baa98cbb2b534c23aed02eda456ee2,e783c629126ddf7186328c99810e0f33ea2cf0efedd6a19250dab84f6b9100ea,a5aff02bc1aa24e5950d207709c4dbde803276e68f799b361b7ec893b4f8b334
2111,Vest/1_10.tif,Vest,Vest__G01,0,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/2111.png,b0803c5a48eeb8dd42222b9821bfd5427cced076618289ea2a37abc75a1ce9c1,e2d65ad2ff657e065b211726169aaee2d1235659ea28a33730a05e7811e33fd6,5b7b11a6fb896801f3a5c5c5c62df5288a6fba18f7310c085cf77f3f873c8369
2112,Vest/1_2.tif,Vest,Vest__G01,0,True,1,False,frozen_experiment08_preprocessing_v4,mandatory,human_reviewed,human_reviewed,images/2112.png,c2656be98d90d3ac174e5638f3f3eb6b05b2da09a7e77dc58b8d9ac25c96dbeb,62d61f23822ecb8723a1a92b0a54715f136800cecf8b2c44f0c36aa494caec0d,66c64fc88b070fe5c6e0fd3c4baac4b402f78e4b364b943bf610342f9648ba08
2113,Vest/1_3.tif,Vest,Vest__G01,0,False,0,False,frozen_experiment08_preprocessing_v4,quality_control,human_reviewed,human_reviewed,images/2113.png,dceb50d1dc6c92acfbb3c36c47ada83aa84991f8b5eda777809bce4931a344d6,f674cd7f69200b4e43238176bebcbe3b3ba9cdec778e827b54b17733b58ef922,c2dc51cf89693865a61da6d5ffba4403a9e43e5fc295efb6bd1885a0fea00609
2114,Vest/1_4.tif,Vest,Vest__G01,0,False,0,False,frozen_experiment08_preprocessing_v4,quality_control,human_reviewed,human_reviewed,images/2114.png,76f21dbbe55a71ddff2076413845d9beb33444f7b0ed856b258430f5dee7f8ce,a095ece8d8a8504ed5d64e1c07844cb1f8f799ff4fe64569b7c31d1714009fc4,16258a180404dbfbadd298a1589afc446c5c3928d3f10f1b47d2023d74bf1c4f
2115,Vest/1_5.tif,Vest,Vest__G01,0,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/2115.png,496be40f5e2eb0e09648ae889d63b6abda127303d318db3c21f39783d5fb9f23,a31b0e58b38500f1297a997398971d80d3edc42753511f758257e3b854686932,572666fd7eb7dcbd473e02096984aa8769b9c4bf0433d35e7e6a4d9d5fd6c183
2116,Vest/1_6.tif,Vest,Vest__G01,0,True,1,False,frozen_experiment08_preprocessing_v4,mandatory,human_reviewed,human_reviewed,images/2116.png,5d3f81f73fc93a453ad10791d1fceddb082c6c9557aefee6e148527786a22634,80982091bb72bc06d0d6de4f1988f6d3c0826278f19485a8a676f6315362b271,1c79d0c680118f1cd1e3140a8d5672b76db26c0e069a1a87745059ccb7352b5c
2117,Vest/1_7.tif,Vest,Vest__G01,0,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/2117.png,830bf473ff438d347d847334d77268f25d96fd57ec05d6f4e4f123e64e3e95ad,047d428c71abc45d4d3e2fb85f4a6b9605268c546d72c10df018434f9399438e,99d125cef8f85ad95109acb661cbee50dea5a40d500d49d76b6b6494b9001663
2118,Vest/1_8.tif,Vest,Vest__G01,0,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/2118.png,35984350356067e6cb0965374da1e1af5137eb17b82fef14e07570493315225b,88aba58e15482039321929d3f89288f7cfe5e4703f83c162585114bd1ddab34c,5e83632ae400ed7fb22922ac5f9bbf7cb16108c8d51ca1c3d5962e650767d157
2119,Vest/1_9.tif,Vest,Vest__G01,0,False,0,False,frozen_experiment08_preprocessing_v4,automatic_remainder,automatic_qc_accepted,automatic_remainder_after_frozen_qc,images/2119.png,3f1fbd776113dcec77159fa13b5fe819f97fd84bdfbd31513d967538e251a2e4,67e44f9f574e7dca7313320e53d20d8ba680e7916f31042b9c98a3871a57fe31,2de574ced81a1e26c16c39600daff47eccf9f00dd3440fef327df6f7b7ce612f
2120,Vest/2_1.tif,Vest,Vest__G02,0,True,1,False,frozen_experiment08_preprocessing_v4,mandatory,human_reviewed,human_reviewed,images/2120.png,13a5ccc47cebebe8792db7622b7fc615c2b1eafd89530a1710d71b0fdd5231ea,d7df281c0f0498900d67b60229d3539cb8168b95329c46edbc71ddd02280add0,bb2a911196f8e1c23c763bdce9087f6a175bfc14dc0c3aefcefaf2241ef5e759
2121,Vest/2_10.tif,Vest,Vest__G02,0,False,0,False,frozen_experiment08_preprocessing_v4,quality_control,human_reviewed,human_reviewed,images/2121.png,d1689b165a10dc31a22bd087ae38e1ee0b96d3d391f1a9f7d6eeb1d2d00e1065,24689591b11001aeb105be73002ec4f80af23b5ac33ad5726fe72d460a442feb,89078d1e52805858e33293eee76c7a72d51d5f07e8f268916d838bad9fa3c321
2122,Vest/2_2.tif,Vest,Vest__G02,0,True,1,False,frozen_experiment08_preprocessing_v4,mandatory,human_reviewed,human_reviewed,images/2122.png,7d739dd6bc2a46cfcf21c638ee48b4074e162d3e7aa8f86dfd21b6596ec75a85,1a4cc9b1e36196fcac09565ba25488cd8e68db8cb41834c237de2883676821e6,5d0daa9ac65c9affec24d6903ac08c6aeea1a6d0b36a5a1320ff93a7ad2af239
2123,Vest/2_3.tif,Vest,Vest__G02,0,True,1,False,frozen_experiment08_preprocessing_v4,mandatory,human_reviewed,human_reviewed,images/2123.png,428db6407ab584299d53011e5791c0116ba3e80821d3016ef97d2b047c35ae1d,ff1d1883b51d68d1eb94a7c0b72e1e06dba4563b69afeb10693cab02e46363ac,fe775fd9e652207881d14e02862324a236bfec105a7ed1c4df47e499dfdf26ad
